Titre,Date,ID
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_21-08-2020
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_10-12-2020
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_18-04-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_22-03-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_14-02-2022
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_28-11-2022
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_17-02-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_01-01-2021
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_31-07-2021
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_18-04-2022
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_01-08-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_01-01-2023
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_11-08-2023
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_03-07-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_13-10-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_01-09-2024
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_06-12-2021
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_01-09-2022
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_14-10-2023
"Arrêté du 17 août 2020 fixant pour le ministère des armées la liste des emplois ouvrant droit à la nouvelle bonification indiciaire instituée en faveur des agents exerçant des fonctions supérieures de direction, d'encadrement ou d'expertise",2020-08-21T00:00:00.000+0000,LEGITEXT000042247156_24-08-2024
Arrêté du 13 août 2020 fixant la liste des emplois de commandant divisionnaire fonctionnel de la police nationale,2020-08-30T00:00:00.000+0000,LEGITEXT000042285632_30-08-2020
Arrêté du 13 août 2020 fixant la liste des emplois de commandant divisionnaire fonctionnel de la police nationale,2020-08-30T00:00:00.000+0000,LEGITEXT000042285632_01-01-2021
LOI n° 2020-1023 du 10 août 2020 instaurant des mesures de sûreté à l'encontre des auteurs <mark>d'infractions</mark> terroristes à l'issue de leur peine (1),2020-08-12T00:00:00.000+0000,LEGITEXT000042225735_12-08-2020
Arrêté du 5 août 2020 relatif aux matériaux et objets en caoutchouc destinés à entrer en contact avec des denrées alimentaires et aux sucettes pour nourrissons et enfants en bas-âge,2021-07-01T00:00:00.000+0000,LEGITEXT000042226163_01-07-2021
Arrêté du 4 août 2020 pris pour l'application au Conseil supérieur de la magistrature du décret n° 2006-781 du 3 juillet 2006 et fixant les conditions et modalités de règlement des frais occasionnés par les déplacements temporaires des membres et des agents du Conseil supérieur de la magistrature,2020-08-08T00:00:00.000+0000,LEGITEXT000042217558_08-08-2020
Décret n° 2020-977 du 3 août 2020 relatif à la médaille d'honneur des sociétés musicales et chorales,2020-08-06T00:00:00.000+0000,LEGITEXT000042208228_06-08-2020
"Décret n° 2020-972 du 31 juillet 2020 relatif aux attributions de la ministre déléguée auprès du ministre de l'intérieur, chargée de la citoyenneté",2020-08-03T00:00:00.000+0000,LEGITEXT000042200628_03-08-2020
"Décret n° 2020-969 du 31 juillet 2020 relatif aux attributions de la ministre déléguée auprès du ministre de l'économie, des finances et de la relance, chargée de l'industrie",2020-08-03T00:00:00.000+0000,LEGITEXT000042200658_03-08-2020
Arrêté du 31 juillet 2020 fixant les conditions médicales et physiques d'aptitude exigées pour l'admission dans le corps des officiers logisticiens des essences,2020-08-09T00:00:00.000+0000,LEGITEXT000042221746_09-08-2020
Arrêté du 30 juillet 2020 fixant la liste des formations spécialisées et la durée du lien au service qui leur est attachée,2020-09-01T00:00:00.000+0000,LEGITEXT000042216867_01-09-2020
Arrêté du 30 juillet 2020 fixant la liste des formations spécialisées et la durée du lien au service qui leur est attachée,2020-09-01T00:00:00.000+0000,LEGITEXT000042216867_01-01-2021
Ordonnance n° 2020-921 du 29 juillet 2020 portant diverses mesures d'accompagnement des salariés dans le cadre de la fermeture des centrales à charbon,2020-07-31T00:00:00.000+0000,LEGITEXT000042172354_18-08-2022
Ordonnance n° 2020-921 du 29 juillet 2020 portant diverses mesures d'accompagnement des salariés dans le cadre de la fermeture des centrales à charbon,2020-07-31T00:00:00.000+0000,LEGITEXT000042172354_31-12-2023
Arrêté du 27 juillet 2020 portant agrément à usage restreint de l'hélistation de l'Ermitage (La Réunion),2020-07-31T00:00:00.000+0000,LEGITEXT000042172673_31-07-2020
Arrêté du 24 juillet 2020 portant modification de l'arrêté du 11 mars 1975 relatif à l'agrément à usage restreint de l'aérodrome de Sallanches-Mont-Blanc (Haute-Savoie) et fermeture de cet aérodrome,2020-08-01T00:00:00.000+0000,LEGITEXT000045725892_01-08-2020
"Arrêté du 20 juillet 2020 pris en application de l'article R. 213-5-6 du code de l'aviation civile et relatif aux conditions d'éligibilité et de formation des agents d'évaluation du comportement, ainsi qu'aux conditions de délivrance et de maintien de leur qualification",2022-01-01T00:00:00.000+0000,LEGITEXT000042213150_01-01-2023
"Arrêté du 20 juillet 2020 pris en application de l'article R. 213-5-6 du code de l'aviation civile et relatif aux conditions d'éligibilité et de formation des agents d'évaluation du comportement, ainsi qu'aux conditions de délivrance et de maintien de leur qualification",2022-01-01T00:00:00.000+0000,LEGITEXT000042213150_01-01-2022
Arrêté du 17 juillet 2020 créant des certifications professionnelles délivrées par le ministère des armées,2020-07-25T00:00:00.000+0000,LEGITEXT000042145377_25-07-2020
"Décret n° 2020-871 du 15 juillet 2020 relatif aux attributions du ministre de l'économie, des finances et de la relance",2020-07-18T00:00:00.000+0000,LEGITEXT000042121972_18-07-2020
Décret n° 2020-874 du 15 juillet 2020 relatif aux attributions du ministre de l'intérieur,2020-07-18T00:00:00.000+0000,LEGITEXT000042122005_18-07-2020
"Arrêté du 13 juillet 2020 fixant les règles de sécurité et les modalités de déclaration des systèmes d'information d'importance vitale et des incidents de sécurité relatives au sous-secteur d'activités d'importance vitale « Recherche publique » et pris en application des articles R. 1332-41-1, R. 1332-41-2 et R. 1332-41-10 du code de la défense",2020-10-01T00:00:00.000+0000,LEGITEXT000042155580_01-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_11-08-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_09-11-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_27-12-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_31-01-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_14-05-2021
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_19-08-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_24-12-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_27-03-2021
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_06-09-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_13-09-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_11-07-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_05-10-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_01-09-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_28-09-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-10-17T00:00:00.000+0000,LEGITEXT000042107135_02-06-2021
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_17-09-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_20-07-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_21-09-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_12-04-2021
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_29-07-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_18-09-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_07-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_24-01-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_25-03-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_14-03-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_04-12-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_16-12-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_11-07-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_12-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_31-12-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_31-07-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_29-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_24-04-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_01-05-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_18-11-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_03-03-2021
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_18-07-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_14-08-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_21-09-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_25-07-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_26-07-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_28-09-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_10-12-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2021-06-02T00:00:00.000+0000,LEGITEXT000042433098_02-06-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_24-02-2021
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_01-06-2021
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_29-08-2020
Décret n° 2020-860 du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107762_05-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures générales nécessaires pour faire face à l'épidémie de covid-19 dans les territoires sortis de l'état d'urgence sanitaire et dans ceux où il a été prorogé,2020-07-11T00:00:00.000+0000,LEGITEXT000042107135_11-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_17-10-2020
Arrêté du 10 juillet 2020 prescrivant les mesures d'organisation et de fonctionnement du système de santé nécessaires pour faire face à l'épidémie de covid-19 dans le cadre de l'état d'urgence sanitaire,2020-07-11T00:00:00.000+0000,LEGITEXT000042433098_06-02-2021
Arrêté du 6 juillet 2020 portant application d'une partie de la réglementation des <mark>stupéfiants</mark> aux médicaments à base de buprénorphine administrés par voie injectable,2020-07-29T00:00:00.000+0000,LEGITEXT000042158692_29-07-2020
"LOI n° 2020-840 du 3 juillet 2020 visant à créer le statut de citoyen sauveteur, lutter contre l'arrêt cardiaque et sensibiliser aux gestes qui sauvent (1)",2020-07-05T00:00:00.000+0000,LEGITEXT000042081117_05-07-2020
LOI n° 2020-833 du 2 juillet 2020 relative au droit des victimes de présenter une demande d'indemnité au Fonds de garantie des victimes des actes de terrorisme et d'autres <mark>infractions</mark> (1),2020-07-04T00:00:00.000+0000,LEGITEXT000042076200_04-07-2020
Arrêté du 30 juin 2020 relatif aux règles d'implantation des installations de production d'électricité utilisant l'énergie mécanique du vent au sein d'une installation soumise à autorisation ou à déclaration au titre de la rubrique 2980 de la législation des installations classées pour la protection de l'environnement par rapport aux enjeux de sécurité aéronautique,2020-07-30T00:00:00.000+0000,LEGITEXT000042165973_30-07-2020
Arrêté du 26 juin 2020 portant création d'un traitement automatisé de données à caractère personnel dénommé « traitement harmonisé des enquêtes et des signalements pour les e-<mark>escroqueries</mark> » (THESEE),2020-07-01T00:00:00.000+0000,LEGITEXT000042065037_01-07-2020
Arrêté du 26 juin 2020 portant création d'un traitement automatisé de données à caractère personnel dénommé « traitement harmonisé des enquêtes et des signalements pour les e-<mark>escroqueries</mark> » (THESEE),2020-07-01T00:00:00.000+0000,LEGITEXT000042065037_01-07-2023
"Arrêté du 26 juin 2020 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours d'accès au corps des techniciens de police technique et scientifique de la police nationale",2020-07-22T00:00:00.000+0000,LEGITEXT000042129972_01-01-2021
Arrêté du 26 juin 2020 relatif aux plaintes par voie électronique,2020-07-01T00:00:00.000+0000,LEGITEXT000042064867_01-07-2020
"Arrêté du 26 juin 2020 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours d'accès au corps des techniciens de police technique et scientifique de la police nationale",2020-07-22T00:00:00.000+0000,LEGITEXT000042129972_16-09-2021
Arrêté du 26 juin 2020 fixant la liste des opérations de restructuration ouvrant droit à un congé de transition professionnelle,2020-07-03T00:00:00.000+0000,LEGITEXT000042072269_01-01-2021
Arrêté du 26 juin 2020 fixant la liste des opérations de restructuration ouvrant droit à un congé de transition professionnelle,2020-07-03T00:00:00.000+0000,LEGITEXT000042072269_03-07-2020
"Arrêté du 26 juin 2020 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours d'accès au corps des techniciens de police technique et scientifique de la police nationale",2020-07-22T00:00:00.000+0000,LEGITEXT000042129972_01-07-2023
Arrêté du 26 juin 2020 fixant la liste des opérations de restructuration ouvrant droit à un congé de transition professionnelle,2020-07-03T00:00:00.000+0000,LEGITEXT000042072269_13-12-2020
"Arrêté du 26 juin 2020 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours d'accès au corps des techniciens de police technique et scientifique de la police nationale",2020-07-22T00:00:00.000+0000,LEGITEXT000042129972_22-07-2020
Arrêté du 26 juin 2020 portant création d'un traitement automatisé de données à caractère personnel dénommé « traitement harmonisé des enquêtes et des signalements pour les e-<mark>escroqueries</mark> » (THESEE),2020-07-01T00:00:00.000+0000,LEGITEXT000042065037_01-12-2023
LOI n° 2020-766 du 24 juin 2020 visant à lutter contre les contenus haineux sur internet (1),2020-06-26T00:00:00.000+0000,LEGITEXT000042033834_26-08-2021
Arrêté du 24 juin 2020 portant organisation de la formation statutaire et de l'évaluation des gardiens de la paix,2020-06-28T00:00:00.000+0000,LEGITEXT000044248098_15-10-2021
Arrêté du 24 juin 2020 portant organisation de la formation statutaire et de l'évaluation des gardiens de la paix,2020-06-28T00:00:00.000+0000,LEGITEXT000044248098_28-06-2020
LOI n° 2020-766 du 24 juin 2020 visant à lutter contre les contenus haineux sur internet (1),2020-06-26T00:00:00.000+0000,LEGITEXT000042033834_27-10-2021
LOI n° 2020-766 du 24 juin 2020 visant à lutter contre les contenus haineux sur internet (1),2020-06-26T00:00:00.000+0000,LEGITEXT000042033834_26-06-2020
Arrêté du 24 juin 2020 portant organisation de la formation statutaire et de l'évaluation des gardiens de la paix,2020-06-28T00:00:00.000+0000,LEGITEXT000044248098_11-12-2021
Décret n° 2020-767 du 23 juin 2020 portant création d'un traitement automatisé de données à caractère personnel dénommé « dossier pénal numérique »,2020-06-26T00:00:00.000+0000,LEGITEXT000042034108_26-06-2020
"Arrêté du 22 juin 2020 pris pour l'application du décret n° 2006-781 du 3 juillet 2006 modifié et portant politique du voyage des personnels civils des ministères chargés du travail, de la santé et des solidarités",2020-07-27T00:00:00.000+0000,LEGITEXT000049090361_05-02-2024
"Arrêté du 22 juin 2020 pris pour l'application du décret n° 2006-781 du 3 juillet 2006 modifié et portant politique du voyage des personnels civils du ministère des solidarités et de la santé, du ministère du travail, du ministère des sports",2020-07-27T00:00:00.000+0000,LEGITEXT000042155780_27-07-2020
