Titre,ID,Date,Nature,Etat,Origine,Date Publication
LOI n° 2019-816 du 2 août 2019 relative aux compétences de la Collectivité européenne d'Alsace (1),LEGITEXT000038876096_02-03-2022,2019-08-04T00:00:00.000+0000,LOI,VIGUEUR,LEGI,2019-08-03T00:00:00.000+0000
Arrêté du 2 août 2019 portant modification de l'arrêté du 30 août 2018 autorisant l'utilisation d'un vaccin pour les professionnels se rendant dans une zone épidémique et les professionnels des établissements de santé susceptibles de prendre en charge un cas de maladie à virus Ebola en France,LEGITEXT000038882237_07-08-2019,2019-08-07T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-06T00:00:00.000+0000
"Arrêté du 29 juillet 2019 portant expérimentation de la ventilation mécanique par insufflation d'air en zones climatiques H1a, H1b et H1c",LEGITEXT000049932471_15-09-2019,2019-09-15T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-09-14T00:00:00.000+0000
Arrêté du 29 juillet 2019 relatif aux modalités d'archivage du dossier individuel des militaires géré sur support électronique et aux règles de conservation,LEGITEXT000039121891_01-01-2023,2019-09-22T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-09-21T00:00:00.000+0000
Arrêté du 29 juillet 2019 relatif aux modalités d'archivage du dossier individuel des militaires géré sur support électronique et aux règles de conservation,LEGITEXT000039121891_01-07-2023,2019-09-22T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-09-21T00:00:00.000+0000
Arrêté du 29 juillet 2019 portant retrait d'agrément national d'une association représentant les usagers dans les instances hospitalières ou de santé publique,LEGITEXT000038896564_09-08-2019,2019-08-09T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-08T00:00:00.000+0000
"Arrêté du 29 juillet 2019 portant expérimentation de la ventilation mécanique par insufflation d'air en zones climatiques H1a, H1b et H1c",LEGITEXT000049932471_08-07-2024,2019-09-15T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-09-14T00:00:00.000+0000
Arrêté du 26 juillet 2019 fixant les modalités d'organisation des concours pour le recrutement des conseillers d'éducation populaire et de jeunesse,LEGITEXT000038832299_04-11-2021,2019-07-28T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-27T00:00:00.000+0000
Arrêté du 26 juillet 2019 fixant la liste des postes difficiles et très difficiles prévus par le décret n° 2010-1102 du 21 septembre 2010 portant création d'une indemnité de responsabilité et de performance allouée aux fonctionnaires du corps de conception et de direction de la police nationale et à certains emplois des services actifs de la police nationale et de la préfecture de police,LEGITEXT000038854558_01-08-2019,2019-08-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-31T00:00:00.000+0000
Arrêté du 26 juillet 2019 fixant les modalités d'organisation des concours pour le recrutement des conseillers d'éducation populaire et de jeunesse,LEGITEXT000038832299_19-11-2021,2019-07-28T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-27T00:00:00.000+0000
Arrêté du 26 juillet 2019 fixant les modalités d'organisation des concours pour le recrutement des conseillers d'éducation populaire et de jeunesse,LEGITEXT000038832299_28-07-2019,2019-07-28T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-27T00:00:00.000+0000
Arrêté du 25 juillet 2019 portant agrément de l'aérodrome de La Môle (Var),LEGITEXT000045725694_20-06-2022,2019-08-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-31T00:00:00.000+0000
Arrêté du 25 juillet 2019 fixant la liste des formations spécialisées et la durée du lien au service qui leur est attachée,LEGITEXT000038882172_01-09-2019,2019-09-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-06T00:00:00.000+0000
Arrêté du 25 juillet 2019 portant agrément de l'aérodrome de La Môle (Var),LEGITEXT000045725694_01-08-2019,2019-08-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-31T00:00:00.000+0000
"Arrêté du 24 juillet 2019 pris pour l'application, dans les ministères économiques et financiers, du décret n° 2017-564 du 19 avril 2017 relatif aux procédures de recueil des signalements émis par les lanceurs d'alerte au sein des personnes morales de droit public ou de droit privé ou des administrations de l'Etat",LEGITEXT000038859892_02-08-2019,2019-08-02T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-01T00:00:00.000+0000
Arrêté du 23 juillet 2019 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000041732531_04-08-2019,2019-08-04T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-03T00:00:00.000+0000
"Arrêté du 23 juillet 2019 relatif aux modalités de mise en œuvre des missions de surveillance entomologique, d'intervention autour des détections et de prospection, traitement et travaux autour des lieux fréquentés par les cas humains de maladies transmises par les moustiques vecteurs",LEGITEXT000038832485_01-01-2020,2020-01-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-28T00:00:00.000+0000
Arrêté du 23 juillet 2019 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000041732531_07-10-2022,2019-08-04T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-03T00:00:00.000+0000
Arrêté du 23 juillet 2019 portant création d'un service territorial éducatif de milieu ouvert à Troyes (10),LEGITEXT000038867604_03-08-2019,2019-08-03T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-02T00:00:00.000+0000
Arrêté du 23 juillet 2019 fixant la liste des départements où est constatée l'existence de conditions entraînant le développement ou un risque de développement de maladies humaines transmises par l'intermédiaire de moustiques et constituant une <mark>menace</mark> pour la santé de la population,LEGITEXT000038823513_01-01-2020,2020-01-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-26T00:00:00.000+0000
Arrêté du 23 juillet 2019 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000041732531_19-03-2020,2019-08-04T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-03T00:00:00.000+0000
Arrêté du 23 juillet 2019 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000041732531_12-04-2024,2019-08-04T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-03T00:00:00.000+0000
Arrêté du 23 juillet 2019 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000041732531_27-12-2021,2019-08-04T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-03T00:00:00.000+0000
Décret n° 2019-757 du 22 juillet 2019 relatif aux modalités d'application et d'entrée en vigueur de l'article 201 de la loi n° 2018-1317 du 28 décembre 2018 de finances pour 2019,LEGITEXT000038810865_25-07-2019,2019-07-25T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-07-24T00:00:00.000+0000
"Arrêté du 22 juillet 2019 portant création de la mention « glisses aérotractées et disciplines associées » du brevet professionnel de la jeunesse, de l'éducation populaire et du sport spécialité « éducateur sportif »",LEGITEXT000038900982_10-08-2019,2019-08-10T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-09T00:00:00.000+0000
"Arrêté du 19 juillet 2019 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours de recrutement des inspecteurs du travail",LEGITEXT000038853611_01-08-2019,2019-08-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-31T00:00:00.000+0000
"Arrêté du 19 juillet 2019 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours de recrutement des inspecteurs du travail",LEGITEXT000038853611_30-12-2023,2019-08-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-31T00:00:00.000+0000
"Arrêté du 19 juillet 2019 fixant les règles d'organisation générale, la nature et le programme des épreuves des concours de recrutement des inspecteurs du travail",LEGITEXT000038853611_25-12-2023,2019-08-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-31T00:00:00.000+0000
"Arrêté du 18 juillet 2019 modifiant les arrêtés du 3 mai 2013 pris pour l'application du décret n° 2013-367 du 29 avril 2013 relatif aux règles d'utilisation, de navigabilité et d'immatriculation des aéronefs militaires et des aéronefs appartenant à l'Etat et utilisés par les services des douanes, de sécurité publique et de sécurité civile",LEGITEXT000038796685_22-07-2019,2019-07-22T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-21T00:00:00.000+0000
Arrêté du 18 juillet 2019 relatif au titre professionnel d'agent de sûreté et de sécurité privée,LEGITEXT000038832426_28-07-2019,2019-07-28T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-27T00:00:00.000+0000
Arrêté du 18 juillet 2019 relatif au titre professionnel d'agent de sûreté et de sécurité privée,LEGITEXT000038832426_28-09-2019,2019-07-28T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-27T00:00:00.000+0000
Arrêté du 18 juillet 2019 modifiant l'arrêté du 3 mai 2013 portant organisation de la direction de la sécurité aéronautique d'Etat,LEGITEXT000038910913_22-07-2019,2019-07-22T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-21T00:00:00.000+0000
Décret n° 2019-743 du 17 juillet 2019 relatif aux conditions de l'expérimentation de l'usage de caméras individuelles par les sapeurs-pompiers dans le cadre de leurs interventions,LEGITEXT000038784271_20-07-2019,2019-07-20T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-07-19T00:00:00.000+0000
"Arrêté du 15 juillet 2019 modifiant l'arrêté du 3 octobre 2017 relatif au contenu et aux modalités du stage de recyclage des titulaires du brevet professionnel de la jeunesse, de l'éducation populaire et du sport spécialité « <mark>vol</mark> libre » mention « parapente » et mention « deltaplane », du diplôme d'Etat de la jeunesse, de l'éducation populaire et du sport spécialité « perfectionnement sportif » mention « parapente » et mention « deltaplane », et du diplôme d'Etat supérieur de la jeunesse, de l'éducation populaire et du sport spécialité « performance sportive » mention « parapente » et mention « deltaplane »",LEGITEXT000038809431_25-07-2019,2019-07-25T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-24T00:00:00.000+0000
Arrêté du 12 juillet 2019 établissant la procédure de recueil des signalements émis par les agents des services du Premier ministre,LEGITEXT000038761562_15-07-2019,2019-07-15T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-14T00:00:00.000+0000
Arrêté du 12 juillet 2019 relatif aux procédures générales de circulation aérienne pour l'utilisation des aérodromes par les aéronefs,LEGITEXT000038866942_02-09-2019,2019-09-02T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-08-02T00:00:00.000+0000
Arrêté du 12 juillet 2019 établissant la procédure de recueil des signalements émis par les agents des services du Premier ministre,LEGITEXT000038761562_01-01-2022,2019-07-15T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-14T00:00:00.000+0000
Arrêté du 12 juillet 2019 établissant la procédure de recueil des signalements émis par les agents des services du Premier ministre,LEGITEXT000038761562_30-01-2020,2019-07-15T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-14T00:00:00.000+0000
Décret n° 2019-725 du 9 juillet 2019 modifiant le décret n° 2011-348 du 29 mars 2011 portant création de l'Agence nationale de traitement automatisé des <mark>infractions</mark>,LEGITEXT000038749419_12-07-2019,2019-07-12T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-07-11T00:00:00.000+0000
"Décret n° 2019-726 du 9 juillet 2019 relatif aux dispositions des titres IV, V et VI du livre II de la deuxième partie réglementaire du code des transports et comportant diverses dispositions relatives à la sûreté des transports",LEGITEXT000038761008_12-07-2019,2019-07-12T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-07-11T00:00:00.000+0000
"Arrêté du 3 juillet 2019 pris pour l'application de l'article R. 427-6 du code de l'environnement et fixant la liste, les périodes et les modalités de destruction des espèces susceptibles d'occasionner des dégâts",LEGITEXT000038732796_15-05-2022,2019-07-07T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-06T00:00:00.000+0000
"Arrêté du 3 juillet 2019 pris pour l'application de l'article R. 427-6 du code de l'environnement et fixant la liste, les périodes et les modalités de destruction des espèces susceptibles d'occasionner des dégâts",LEGITEXT000038732796_07-07-2019,2019-07-07T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-06T00:00:00.000+0000
Arrêté du 2 juillet 2019 établissant les conditions par lesquelles l'autorité compétente française exempte un aérodrome du règlement (UE) n° 2018/1139 du Parlement européen et du Conseil du 4 juillet 2018 concernant des règles communes dans le domaine de l'aviation civile et instituant une Agence de l'Union européenne pour la sécurité aérienne,LEGITEXT000047113759_12-07-2019,2019-07-12T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-11T00:00:00.000+0000
Arrêté du 26 juin 2019 relatif à la surveillance individuelle de l'exposition des travailleurs aux rayonnements ionisants,LEGITEXT000038718751_01-07-2020,2020-07-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-03T00:00:00.000+0000
Arrêté du 26 juin 2019 relatif à la surveillance individuelle de l'exposition des travailleurs aux rayonnements ionisants,LEGITEXT000038718751_25-06-2023,2020-07-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-03T00:00:00.000+0000
Arrêté du 21 juin 2019 fixant les conditions relatives aux autorisations d'accès aux altiports,LEGITEXT000038701039_29-06-2019,2019-06-29T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-28T00:00:00.000+0000
Arrêté du 21 juin 2019 fixant les conditions relatives aux autorisations d'accès aux altiports,LEGITEXT000038701039_25-10-2023,2019-06-29T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-28T00:00:00.000+0000
Arrêté du 19 juin 2019 relatif au cahier des charges des centres d'accueil pour demandeurs d'asile,LEGITEXT000038681109_24-06-2019,2019-06-24T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-23T00:00:00.000+0000
Arrêté du 19 juin 2019 relatif au cahier des charges des centres d'accueil pour demandeurs d'asile,LEGITEXT000038681109_01-07-2024,2019-06-24T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-23T00:00:00.000+0000
Arrêté du 19 juin 2019 relatif au contrat de séjour entre le gestionnaire de l'hébergement d'urgence pour demandeurs d'asile et le demandeur d'asile accueilli au règlement de fonctionnement des hébergements d'urgence pour demandeurs d'asile,LEGITEXT000038681153_24-06-2019,2019-06-24T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-23T00:00:00.000+0000
Arrêté du 19 juin 2019 relatif au contrat de séjour entre le gestionnaire du centre d'accueil pour demandeurs d'asile et le demandeur d'asile accueilli au règlement de fonctionnement des hébergements d'urgence pour demandeurs d'asile,LEGITEXT000038672470_24-06-2019,2019-06-24T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-23T00:00:00.000+0000
Arrêté du 19 juin 2019 relatif au règlement de fonctionnement des hébergements d'urgence pour demandeurs d'asile,LEGITEXT000038681204_24-06-2019,2019-06-24T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-23T00:00:00.000+0000
Arrêté du 19 juin 2019 relatif au règlement de fonctionnement des centres d'accueil pour demandeurs d'asile,LEGITEXT000038699846_29-06-2019,2019-06-29T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-28T00:00:00.000+0000
Arrêté du 17 juin 2019 modifiant la liste des autorités pouvant saisir la commission des <mark>infractions</mark> fiscales,LEGITEXT000038763940_14-07-2019,2019-07-14T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-07-13T00:00:00.000+0000
Décret n° 2019-567du 7 juin 2019 relatif à la procédure applicable devant la commission des <mark>infractions</mark> fiscales et aux modalités de sa saisine,LEGITEXT000038622562_09-06-2019,2019-06-09T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-06-08T00:00:00.000+0000
Arrêté du 4 juin 2019 portant création d'un service territorial éducatif de milieu ouvert à Martigues (13),LEGITEXT000038659245_21-06-2019,2019-06-21T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-20T00:00:00.000+0000
"Arrêté du 29 mai 2019 fixant les règles de sécurité et les modalités de déclaration des systèmes d'information d'importance vitale et des incidents de sécurité relatives au secteur d'activités d'importance vitale « Activités civiles de l'Etat » et pris en application des articles R. 1332-41-1, R. 1332-41-2 et R. 1332-41-10 du code de la défense",LEGITEXT000038570090_09-06-2019,2019-06-09T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-08T00:00:00.000+0000
"Décret n° 2019-536 du 29 mai 2019 pris pour l'application de la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés",LEGITEXT000038567662_01-01-2020,2019-06-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
Arrêté du 29 mai 2019 fixant l'organisation de la direction de l'administration pénitentiaire,LEGITEXT000038538279_15-06-2019,2019-06-15T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
"Décret n° 2019-536 du 29 mai 2019 pris pour l'application de la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés",LEGITEXT000038567662_01-06-2019,2019-06-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
"Décret n° 2019-536 du 29 mai 2019 pris pour l'application de la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés",LEGITEXT000038567662_16-05-2020,2019-06-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
"Décret n° 2019-536 du 29 mai 2019 pris pour l'application de la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés",LEGITEXT000038567662_11-04-2022,2019-06-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
"Décret n° 2019-536 du 29 mai 2019 pris pour l'application de la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés",LEGITEXT000038567662_30-09-2021,2019-06-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
"Décret n° 2019-536 du 29 mai 2019 pris pour l'application de la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés",LEGITEXT000038567662_01-05-2022,2019-06-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
Arrêté du 28 mai 2019 portant création d'une zone de protection de biotope dénommée « Embouchure du fleuve Var »,LEGITEXT000038605879_31-05-2019,2019-05-31T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
Arrêté du 28 mai 2019 relatif à l'agrément technique des installations de produits explosifs pris pour l'application des articles R. 2352-97 et R. 2352-99 du code de la défense,LEGITEXT000038532867_31-05-2019,2019-05-31T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-30T00:00:00.000+0000
"Décret n° 2019-532 du 27 mai 2019 modifiant le décret n° 78-1297 du 28 décembre 1978 relatif à l'exercice du droit de transaction en matière <mark>d'infractions</mark> douanières, <mark>d'infractions</mark> relatives aux relations financières avec l'étranger ou <mark>d'infractions</mark> à l'obligation déclarative des sommes, titres ou valeurs en provenance ou à destination d'un Etat membre de l'Union européenne ou d'un Etat tiers à l'Union européenne et le décret n° 2018-219 du 30 mars 2018 définissant les responsables hiérarchiques susceptibles de délivrer les autorisations mentionnées à l'article 15-4 du code de procédure pénale et à l'article 55 bis du code des douanes",LEGITEXT000038524637_30-05-2019,2019-05-30T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-29T00:00:00.000+0000
Décret n° 2019-528 du 27 mai 2019 relatif à l'expérimentation d'une « e-carte d'assurance maladie »,LEGITEXT000038561241_15-10-2020,2019-05-30T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-29T00:00:00.000+0000
Décret n° 2019-528 du 27 mai 2019 relatif à l'expérimentation d'une « e-carte d'assurance maladie »,LEGITEXT000038561241_01-10-2021,2019-05-30T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-29T00:00:00.000+0000
Décret n° 2019-525 du 27 mai 2019 relatif à la sécurité et à l'interopérabilité du système ferroviaire et modifiant ou abrogeant certaines dispositions réglementaires,LEGITEXT000038560274_24-09-2020,2019-05-29T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-28T00:00:00.000+0000
Décret n° 2019-525 du 27 mai 2019 relatif à la sécurité et à l'interopérabilité du système ferroviaire et modifiant ou abrogeant certaines dispositions réglementaires,LEGITEXT000038560274_27-04-2022,2019-05-29T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-28T00:00:00.000+0000
Décret n° 2019-525 du 27 mai 2019 relatif à la sécurité et à l'interopérabilité du système ferroviaire et modifiant ou abrogeant certaines dispositions réglementaires,LEGITEXT000038560274_29-05-2019,2019-05-29T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-28T00:00:00.000+0000
Décret n° 2019-525 du 27 mai 2019 relatif à la sécurité et à l'interopérabilité du système ferroviaire et modifiant ou abrogeant certaines dispositions réglementaires,LEGITEXT000038560274_01-10-2019,2019-05-29T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-28T00:00:00.000+0000
Décret n° 2019-528 du 27 mai 2019 relatif à l'expérimentation d'une « e-carte d'assurance maladie »,LEGITEXT000038561241_30-05-2019,2019-05-30T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-29T00:00:00.000+0000
Décret n° 2019-525 du 27 mai 2019 relatif à la sécurité et à l'interopérabilité du système ferroviaire et modifiant ou abrogeant certaines dispositions réglementaires,LEGITEXT000038560274_01-07-2020,2019-05-29T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-28T00:00:00.000+0000
"Décret n° 2019-507 du 24 mai 2019 pris pour l'application des dispositions pénales de la loi n° 2019-222 du 23 mars 2019 de programmation 2018-2022 et de réforme pour la justice relatives à la procédure numérique, aux enquêtes et aux poursuites",LEGITEXT000038547655_26-05-2019,2019-05-26T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-25T00:00:00.000+0000
"Décret n° 2019-497 du 22 mai 2019 relatif à l'occupation par des résidents temporaires de locaux vacants en vue de leur protection et préservation en application de l'article 29 de la loi n° 2018-1021 du 23 novembre 2018 portant évolution du logement, de l'aménagement et du numérique",LEGITEXT000038502405_25-03-2024,2019-05-24T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-23T00:00:00.000+0000
"Décret n° 2019-497 du 22 mai 2019 relatif à l'occupation par des résidents temporaires de locaux vacants en vue de leur protection et préservation en application de l'article 29 de la loi n° 2018-1021 du 23 novembre 2018 portant évolution du logement, de l'aménagement et du numérique",LEGITEXT000038502405_24-05-2019,2019-05-24T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-23T00:00:00.000+0000
Arrêté du 20 mai 2019 portant règlement pour l'assistance météorologique à la navigation aérienne,LEGITEXT000038553079_04-07-2019,2019-07-04T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-06-04T00:00:00.000+0000
Décret n° 2019-460 du 16 mai 2019 portant création d'un service à compétence nationale dénommé « service d'enquêtes judiciaires des finances »,LEGITEXT000038482911_01-07-2019,2019-07-01T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-17T00:00:00.000+0000
"Arrêté du 14 mai 2019 définissant les procédures d'accès, de séjour, de sortie et d'organisation du travail pour les interventions en milieu hyperbare exécutées avec immersion dans le cadre de la mention B « techniques, sciences, pêche, aquaculture, médias et autres interventions »",LEGITEXT000038600074_01-07-2019,2019-07-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-24T00:00:00.000+0000
Arrêté du 14 mai 2019 fixant les conditions médicales et physiques d'aptitude exigées des candidats aux concours et aux recrutements prévus par le décret n° 2019-194 du 15 mars 2019 portant statut particulier des officiers du corps technique et administratif de l'armée de terre,LEGITEXT000038487827_19-05-2019,2019-05-19T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-18T00:00:00.000+0000
Arrêté du 14 mai 2019 fixant les conditions médicales et physiques d'aptitude exigées des candidats aux concours et aux recrutements prévus par le décret n° 2019-194 du 15 mars 2019 portant statut particulier des officiers du corps technique et administratif de l'armée de terre,LEGITEXT000038487827_16-08-2019,2019-05-19T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-18T00:00:00.000+0000
Arrêté du 14 mai 2019 relatif aux travaux hyperbares effectués en milieu subaquatique (mention A),LEGITEXT000038503640_01-07-2019,2019-07-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-24T00:00:00.000+0000
Décret n° 2019-415 du 7 mai 2019 pris pour l'application de la loi n° 94-589 du 15 juillet 1994 relative à l'exercice par l'Etat de ses pouvoirs de police en mer pour la lutte contre certaines <mark>infractions</mark> relevant de conventions internationales,LEGITEXT000038450959_09-05-2019,2019-05-09T00:00:00.000+0000,DECRET,VIGUEUR,LEGI,2019-05-08T00:00:00.000+0000
Ordonnance n° 2019-414 du 7 mai 2019 modifiant la loi n° 94-589 du 15 juillet 1994 relative à la lutte contre la piraterie et aux modalités de l'exercice par l'Etat de ses pouvoirs de police en mer,LEGITEXT000038450013_09-05-2019,2019-05-09T00:00:00.000+0000,ORDONNANCE,VIGUEUR,LEGI,2019-05-08T00:00:00.000+0000
Arrêté du 6 mai 2019 modifiant l'arrêté du 6 juin 2006 portant règlement général d'emploi de la police nationale,LEGITEXT000038478945_01-07-2019,2019-07-01T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-11T00:00:00.000+0000
Arrêté du 3 mai 2019 relatif à la procédure de recueil des signalements émis par les lanceurs d'alerte au sein des services placés sous l'autorité ou la tutelle du ministre chargé de l'agriculture,LEGITEXT000038472527_16-05-2019,2019-05-16T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-15T00:00:00.000+0000
Arrêté du 2 mai 2019 relatif à la formation complémentaire prévue à l'article L. 223-1 du code de la route,LEGITEXT000038459504_11-05-2019,2019-05-11T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-10T00:00:00.000+0000
Arrêté du 2 mai 2019 relatif à la formation requise pour l'animation de la formation complémentaire prévue à l'article L. 223-1 du code de la route,LEGITEXT000038459377_11-05-2019,2019-05-11T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-10T00:00:00.000+0000
Arrêté du 2 mai 2019 relatif à la formation requise pour l'animation de la formation complémentaire prévue à l'article L. 223-1 du code de la route,LEGITEXT000038459377_29-09-2023,2019-05-11T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-10T00:00:00.000+0000
Arrêté du 2 mai 2019 relatif à la formation complémentaire prévue à l'article L. 223-1 du code de la route,LEGITEXT000038459504_14-03-2020,2019-05-11T00:00:00.000+0000,ARRETE,VIGUEUR,LEGI,2019-05-10T00:00:00.000+0000
